CustomerID,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,CLTV
7314-OXENN,Male,0,0,0,2,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,82.0,184.65,1,3051
0322-CHQRU,Male,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,45.35,89.5,1,3478
4678-DVQEO,Female,0,0,0,1,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Electronic check,52.2,52.2,1,4138
0691-IFBQW,Female,1,0,0,46,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Electronic check,110.0,4874.8,1,2403
3009-JWMPU,Male,0,0,0,62,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,96.75,6125.4,1,5016
1450-GALXR,Female,0,0,0,10,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,98.5,1058.25,1,5184
3138-BKYAV,Male,0,0,0,6,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,85.35,489.45,1,4694
4289-DTDKW,Male,0,1,0,40,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,101.3,4113.1,1,2576
1820-TQVEV,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.55,69.55,1,3042
2239-JALAW,Male,0,0,0,58,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Bank transfer (automatic),103.25,6017.65,1,6105
4853-RULSV,Male,0,0,0,70,1,1,Fiber optic,1,0,0,1,1,1,Two year,1,Credit card (automatic),104.0,7250.15,1,4544
6275-YDUVO,Female,0,0,0,2,1,0,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Mailed check,86.2,178.7,1,2969
0115-TFERT,Male,0,1,0,21,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Electronic check,111.2,2317.1,1,4123
2311-QYMUQ,Female,0,1,0,16,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Credit card (automatic),89.45,1430.25,1,3696
3643-AHCFP,Male,1,1,0,7,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),95.6,644.35,1,3265
3104-OWCGK,Male,0,1,0,60,1,0,Fiber optic,0,1,1,0,1,0,One year,0,Electronic check,90.95,5453.4,1,4111
9101-BWFSS,Female,0,1,0,50,1,1,Fiber optic,1,1,0,1,1,1,One year,0,Electronic check,108.55,5610.7,1,4274
9231-ZJYAM,Female,1,0,0,4,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,78.85,292.8,1,5301
6982-SSHFK,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.4,44.4,1,3522
0727-BMPLR,Female,1,0,0,55,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,100.0,5509.3,1,5679
1038-ZAGBI,Female,0,1,0,12,1,0,0,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.8,229.6,1,2653
3027-ZTDHO,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.9,89.9,1,5951
2382-BCKQJ,Female,0,0,0,62,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,100.15,6413.65,1,5600
2207-NHRJK,Male,0,0,0,1,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,50.8,50.8,1,3718
0947-MUGVO,Male,1,1,0,20,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,73.65,1463.5,1,5849
9944-HKVVB,Female,0,0,0,3,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,95.1,307.4,1,5861
4124-MMETB,Male,0,0,0,22,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Credit card (automatic),94.65,2104.55,1,3665
3671-SHRSP,Male,0,1,0,4,1,0,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Mailed check,80.6,319.15,1,3080
3313-QKNKB,Male,0,1,0,59,1,1,Fiber optic,0,0,0,0,0,1,One year,0,Electronic check,85.55,5084.65,1,6304
5073-WXOYN,Female,0,0,0,60,0,0,DSL,0,1,0,0,1,1,Month-to-month,1,Electronic check,50.8,3027.4,1,4941
0207-MDKNV,Female,0,0,0,15,1,0,Fiber optic,1,0,1,1,1,1,Month-to-month,0,Electronic check,105.1,1582.75,1,2122
9851-KIELU,Male,0,0,0,10,1,0,Fiber optic,1,1,1,1,1,1,Month-to-month,1,Electronic check,110.1,1043.3,1,5803
3908-BLSYF,Female,0,0,0,6,1,0,Fiber optic,0,0,1,0,0,1,Month-to-month,0,Electronic check,83.9,497.55,1,3962
7549-MYGPK,Female,0,1,0,63,1,1,Fiber optic,1,1,1,0,1,0,Month-to-month,1,Electronic check,100.55,6215.35,1,5413
3804-RVTGV,Male,0,1,0,50,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),103.85,5017.9,1,5812
9227-LUNBG,Female,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,24.6,24.6,1,5768
4315-MURBD,Female,0,0,0,12,1,0,Fiber optic,1,0,0,1,1,1,Month-to-month,1,Bank transfer (automatic),98.9,1120.95,1,5559
9734-YWGEX,Female,0,0,0,9,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Credit card (automatic),98.3,923.5,1,2954
2719-BDAQO,Male,0,0,0,17,1,0,Fiber optic,1,0,0,0,1,1,Month-to-month,0,Electronic check,93.85,1625.65,1,4940
0781-LKXBR,Male,1,0,0,9,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,100.5,918.6,1,4038
1907-UBQFC,Male,1,0,0,10,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,72.85,688.65,1,3189
6513-EECDB,Male,1,1,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,73.55,73.55,1,4369
7074-IEVOJ,Female,1,0,0,3,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,79.4,205.05,1,3501
9625-QSTYE,Female,0,0,0,13,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,81.15,952.3,1,4806
4750-ZRXIU,Female,1,0,0,4,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.6,360.1,1,2467
6400-BWQKW,Female,0,0,0,6,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,79.05,434.5,1,3263
6680-WKXRZ,Female,0,0,0,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),74.4,215.8,1,2054
7028-DVOIQ,Male,1,0,0,35,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,99.05,3395.8,1,2074
4208-UFFGW,Male,1,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.95,85.15,1,5900
9448-REEVD,Male,0,1,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),44.7,44.7,1,3700
9117-SHLZX,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.7,45.7,1,3571
9889-TMAHG,Male,1,0,0,8,1,0,Fiber optic,1,0,0,1,1,1,Month-to-month,0,Credit card (automatic),100.3,832.35,1,5084
4541-RMRLG,Male,0,0,0,7,1,0,0,0,0,0,0,0,0,Month-to-month,0,Electronic check,19.25,112.3,1,4489
3158-MOERK,Female,0,0,0,2,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,96.0,174.8,1,3391
7294-TMAOP,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,90.55,90.55,1,2627
8919-FYFQZ,Male,1,1,0,44,0,0,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,30.35,1359.7,1,4829
2834-JRTUA,Male,0,0,0,71,1,1,Fiber optic,1,0,1,1,1,1,Two year,1,Electronic check,108.05,7532.15,1,5200
5875-YPQFJ,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.9,69.9,1,5367
6646-QVXLR,Male,1,1,0,62,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,103.75,6383.35,1,5052
8603-IJWDN,Male,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,86.6,86.6,1,5228
9369-XFEHK,Female,1,1,0,33,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),80.6,2656.5,1,3601
3842-IYKUE,Female,0,0,0,35,1,1,Fiber optic,0,1,0,1,0,0,Month-to-month,0,Credit card (automatic),85.3,2917.5,1,2455
6641-XRPSU,Female,0,0,0,34,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),70.0,2416.1,1,2318
1374-DMZUI,Female,1,0,0,4,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.3,424.45,1,5419
8357-EQXFO,Female,0,0,0,7,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,95.35,660.9,1,3077
1989-PRJHP,Male,1,1,0,27,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.5,1893.95,1,2377
9524-EGPJC,Female,0,0,0,18,1,1,Fiber optic,0,0,0,1,0,1,Month-to-month,1,Electronic check,90.1,1612.75,1,4260
6993-OHLXR,Female,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,68.95,119.75,1,5225
8818-XYFCQ,Male,0,1,0,32,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Credit card (automatic),99.55,3204.65,1,5026
4695-VADHF,Male,0,1,0,18,1,0,DSL,0,0,1,0,0,1,Month-to-month,0,Electronic check,57.45,990.85,1,2989
3863-IUBJR,Male,0,1,0,12,1,0,DSL,0,0,0,0,0,1,One year,0,Credit card (automatic),53.65,696.35,1,2595
4822-RVYBB,Male,1,0,0,8,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,100.6,819.4,1,5906
8436-BJUMM,Male,0,1,0,26,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,83.75,2070.6,1,2404
4184-TJFAN,Female,1,1,0,3,1,0,Fiber optic,1,0,0,1,1,0,Month-to-month,1,Mailed check,88.3,273.75,1,4486
4145-UQXUQ,Female,1,0,0,8,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,92.1,729.95,1,5662
9948-YPTDG,Male,0,1,0,38,1,0,Fiber optic,1,1,0,0,0,0,Month-to-month,1,Electronic check,79.45,3013.05,1,2405
1236-WFCDV,Male,1,0,0,14,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Credit card (automatic),90.45,1266.1,1,4777
4883-QICIH,Male,0,1,0,32,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),69.75,2347.9,1,2356
8329-IBCTI,Female,0,0,0,1,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.65,19.65,1,5881
1271-SJBGZ,Male,1,0,0,12,0,0,DSL,0,0,1,1,0,1,Month-to-month,1,Electronic check,43.65,526.95,1,2437
5669-SRAIP,Female,0,0,0,5,0,0,DSL,0,0,1,0,0,1,Month-to-month,0,Electronic check,39.5,210.75,1,2863
5981-ITEMU,Male,0,1,0,40,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),97.1,3706.95,1,3099
6941-PMGEP,Female,0,0,0,5,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,80.0,412.5,1,3937
1624-WOIWJ,Female,0,0,0,10,1,0,Fiber optic,1,0,0,0,1,0,Month-to-month,1,Mailed check,84.7,832.05,1,5686
2074-GKOWZ,Male,0,1,0,2,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),89.55,185.55,1,3851
0376-YMCJC,Male,0,0,0,23,1,1,Fiber optic,0,0,0,1,1,0,Month-to-month,1,Electronic check,90.6,1943.2,1,4359
0634-SZPQA,Female,0,0,0,23,1,1,Fiber optic,1,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),90.05,2169.8,1,4650
5536-RTPWK,Male,0,1,0,49,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Bank transfer (automatic),99.05,4853.75,1,5157
6166-ILMNY,Female,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),69.75,144.55,1,5667
3097-NNSPB,Female,0,0,0,2,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),49.05,91.1,1,2960
0655-RBDUG,Male,0,0,0,7,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),98.05,713.0,1,2561
4361-BKAXE,Female,0,0,0,41,1,1,Fiber optic,1,1,1,1,1,1,Month-to-month,1,Bank transfer (automatic),114.5,4527.45,1,3038
9878-TNQGW,Male,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,80.95,171.15,1,3533
4441-NIHPT,Female,1,0,0,13,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,74.3,940.35,1,2995
8999-BOHSE,Female,1,0,0,11,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Bank transfer (automatic),89.7,1047.7,1,2202
7029-RPUAV,Male,1,1,0,17,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),100.45,1622.45,1,5508
4607-CHPCA,Male,0,1,0,25,1,0,Fiber optic,0,0,0,0,1,1,One year,1,Electronic check,90.4,2178.6,1,5801
8824-RWFXJ,Male,0,1,0,3,1,0,DSL,0,1,1,0,0,0,Month-to-month,1,Mailed check,56.15,168.15,1,2539
9763-PDTKK,Female,0,0,0,4,1,0,Fiber optic,1,0,1,1,0,1,Month-to-month,1,Bank transfer (automatic),94.4,387.2,1,4249
7627-JKIAZ,Female,0,1,0,37,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),78.95,2839.65,1,3982
4081-DYXAV,Female,0,0,0,19,0,0,DSL,0,0,0,0,1,1,One year,1,Credit card (automatic),44.85,893.55,1,5182
8111-SLLHI,Male,1,1,0,39,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,105.65,4284.8,1,4687
0927-LCSMG,Male,0,0,0,7,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Mailed check,74.65,544.55,1,3331
8257-RZAHR,Female,0,1,0,14,1,1,DSL,1,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),64.7,941.0,1,4049
5293-WXJAK,Female,1,1,0,11,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Bank transfer (automatic),104.05,1133.65,1,4553
0841-NULXI,Male,0,0,0,1,0,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,35.55,35.55,1,3958
7851-WZEKY,Female,0,0,0,2,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.15,196.9,1,2414
8844-TONUD,Male,0,1,0,13,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Mailed check,96.65,1162.85,1,5295
4086-YQSNZ,Female,1,1,0,3,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,80.4,224.05,1,3834
5868-CZJDR,Male,0,0,0,1,0,0,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,31.35,31.35,1,3605
0135-NMXAP,Female,0,0,0,12,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),89.75,1052.4,1,5671
6270-OMFIW,Male,0,1,0,60,1,0,Fiber optic,0,1,0,0,1,1,One year,1,Electronic check,94.4,5610.25,1,4990
0107-WESLM,Male,0,0,0,1,1,0,0,0,0,0,0,0,0,Month-to-month,1,Electronic check,19.85,19.85,1,3874
3992-YWPKO,Female,0,0,0,6,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Credit card (automatic),109.9,669.45,1,5750
0125-LZQXK,Male,0,0,0,15,1,0,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,101.35,1553.95,1,3025
8399-YNDCH,Male,1,0,0,21,1,0,DSL,0,0,1,0,1,0,Month-to-month,1,Bank transfer (automatic),60.05,1236.15,1,4716
5673-FSSMF,Female,0,0,0,1,1,1,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,60.15,60.15,1,4611
1579-KLYDT,Male,0,0,0,7,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,90.45,593.45,1,5356
3927-NLNRY,Male,0,1,0,53,1,0,Fiber optic,0,1,0,0,1,1,One year,1,Bank transfer (automatic),94.25,4867.95,1,5414
6358-LYNGM,Male,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.9,74.9,1,2548
5494-HECPR,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,80.25,80.25,1,2502
9824-BEMCV,Male,0,1,0,17,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.0,1149.65,1,3368
1373-ORVIZ,Female,0,1,0,11,1,1,DSL,0,0,0,1,0,1,Month-to-month,1,Electronic check,66.35,740.8,1,2860
9866-QEVEE,Male,0,0,0,19,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),86.0,1532.45,1,4857
9897-KXHCM,Female,0,1,0,3,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,80.3,250.05,1,3212
7979-CORPM,Male,0,0,0,24,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Credit card (automatic),90.55,2282.55,1,5927
1618-CFHME,Female,0,0,0,2,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.9,143.35,1,2101
3165-HDOEW,Male,0,1,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.85,45.85,1,3706
6581-NQCBA,Female,0,1,0,16,0,0,DSL,0,0,0,1,1,1,Month-to-month,1,Electronic check,49.95,810.2,1,4840
1689-MRZQR,Male,0,1,0,34,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,78.3,2564.3,1,2777
5835-BEQEU,Male,0,0,0,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.95,228.4,1,4428
5565-FILXA,Female,1,0,0,16,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,96.15,1529.2,1,5913
5552-ZNFSJ,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,45.3,45.3,1,4568
2223-KAGMX,Female,0,0,0,15,1,0,0,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.4,289.3,1,5379
7321-PKUYW,Female,0,0,0,11,1,1,Fiber optic,0,0,0,1,1,0,Month-to-month,0,Electronic check,90.15,987.95,1,5250
2833-SLKDQ,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.05,45.05,1,4094
7595-EUIVN,Female,0,0,0,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Electronic check,75.8,75.8,1,3940
2026-TGDHM,Female,0,0,0,7,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,79.3,523.15,1,3830
4030-VPZBD,Female,0,0,0,2,0,0,DSL,0,0,0,1,0,0,Month-to-month,1,Electronic check,30.9,59.05,1,2860
4187-CINZD,Female,1,0,0,46,1,0,Fiber optic,0,1,0,0,1,1,One year,0,Credit card (automatic),95.25,4424.2,1,3180
6818-WOBHJ,Female,1,1,0,68,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),89.6,6127.6,1,5651
2408-TZMJL,Male,0,1,0,59,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Electronic check,110.15,6448.05,1,4601
9134-CEQMF,Male,1,1,0,7,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.5,676.7,1,3077
7993-PYKOF,Male,0,1,0,8,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Electronic check,75.0,632.95,1,2587
5027-XWQHA,Male,0,0,0,6,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,44.75,270.95,1,2087
4566-QVRRW,Female,0,1,0,11,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,44.05,483.7,1,3200
8519-IMDHU,Male,1,1,0,15,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),85.6,1345.55,1,4981
0201-OAMXR,Female,0,0,0,70,1,1,Fiber optic,1,1,1,1,1,1,One year,0,Credit card (automatic),115.55,8127.6,1,4838
3372-KWFBM,Male,1,0,0,16,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,86.6,1281.0,1,2508
7831-QGOXH,Female,0,0,0,18,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,85.2,1553.9,1,3326
6393-WRYZE,Female,0,1,0,34,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,97.65,3207.55,1,3979
6599-RCLCJ,Male,0,1,0,47,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Electronic check,109.55,5124.55,1,5863
9831-BPFRI,Female,0,1,0,39,1,1,Fiber optic,0,1,1,1,0,0,One year,1,Electronic check,89.55,3474.45,1,3849
1725-MIMXW,Male,0,0,0,1,1,0,0,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.45,19.45,1,5687
0031-PVLZI,Female,0,1,0,4,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.35,76.35,1,4133
7206-GZCDC,Female,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.25,69.25,1,4371
4791-QRGMF,Male,0,1,0,59,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Bank transfer (automatic),99.5,5961.1,1,6098
1768-ZAIFU,Female,1,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,25.2,25.2,1,5688
4671-LXRDQ,Male,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.0,96.45,1,5704
1934-SJVJK,Male,0,0,0,1,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.15,20.15,1,4103
3838-OZURD,Male,0,1,0,66,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Credit card (automatic),105.0,7133.25,1,5723
9269-CQOOL,Male,0,0,0,3,1,0,DSL,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),54.7,169.45,1,3335
2845-HSJCY,Female,0,1,0,14,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Electronic check,87.25,1258.6,1,4786
1184-PJVDB,Male,0,1,0,10,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,79.95,857.2,1,5640
9415-DPEWS,Female,0,0,0,18,1,1,Fiber optic,0,0,0,1,1,0,Month-to-month,1,Electronic check,88.35,1639.3,1,5727
7943-RQCHR,Female,0,0,0,9,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.75,889.9,1,2893
3793-MMFUH,Female,1,0,0,13,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.05,1290.0,1,2230
3249-ZPQRG,Male,0,0,0,4,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Electronic check,78.45,330.05,1,5048
2568-BRGYX,Male,0,0,0,4,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.2,237.95,1,5094
7721-JXEAW,Male,0,1,0,59,0,0,DSL,0,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),41.05,2452.7,1,4324
7249-WBIYX,Male,0,1,0,10,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,85.6,813.85,1,5146
6567-HOOPW,Female,1,0,0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,79.2,79.2,1,4363
3164-AALRN,Male,0,0,0,5,1,0,DSL,0,0,1,0,1,1,One year,1,Mailed check,70.0,347.4,1,2673
3334-CTHOL,Female,0,0,0,1,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),49.95,49.95,1,2041
4704-ERYFC,Female,0,1,0,22,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.25,1554.0,1,2159
8621-MNIHH,Female,1,1,0,34,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,94.25,3217.55,1,3369
0471-LVHGK,Male,0,1,0,41,1,1,DSL,0,0,1,0,1,1,One year,1,Electronic check,73.0,3001.2,1,2041
9518-RWHZL,Female,0,0,0,64,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Credit card (automatic),100.05,6254.2,1,5452
5419-CONWX,Female,1,0,0,4,1,0,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Credit card (automatic),99.8,442.85,1,2268
6240-EURKS,Female,0,0,0,18,0,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,35.0,553.0,1,2649
6960-HVYXR,Female,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,76.0,76.0,1,2567
7024-OHCCK,Female,1,0,0,2,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,93.85,170.85,1,4193
7861-UVUFT,Female,0,1,0,15,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,84.3,1308.4,1,4003
5357-TZHPP,Male,1,0,0,9,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Credit card (automatic),84.4,732.5,1,5745
0680-DFNNY,Male,0,1,0,15,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,101.1,1504.05,1,2055
7767-UXAGJ,Male,0,0,0,1,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,50.45,50.45,1,2928
1571-SAVHK,Male,0,0,0,12,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Mailed check,99.95,1132.75,1,5598
9546-CQJSU,Female,0,0,0,2,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,91.4,193.6,1,5100
0506-LVNGN,Female,1,0,0,5,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),75.55,349.65,1,4028
2951-QOQTK,Male,0,0,0,4,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,0,Credit card (automatic),80.8,332.45,1,5436
3473-XIIIT,Female,0,1,0,16,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,100.0,1534.75,1,3794
7893-IXHRQ,Male,0,0,0,1,1,0,0,0,0,0,0,0,0,Month-to-month,0,Electronic check,20.55,20.55,1,5636
2952-QAYZF,Male,0,0,0,5,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,85.3,424.15,1,2264
4763-PGDPO,Female,0,0,0,4,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,70.4,281.0,1,4494
